Cells,FOM (k-cell-steps/sec),Ranks,Ranks/Domain,Steps,Time (sec),MaxRSS (GiB),Try,Size,File
2592000,9066.53,112,14,2490,711.858,,7,60,runs--ultima01/run-20240303_163303_862016/try-07/output-srun-20240303_163303_862016-7.log
2592000,9071.1,112,14,2490,711.499,,7,60,runs--ultima01/run-20240303_163309_862046/try-07/output-srun-20240303_163309_862046-7.log
2592000,9074.29,112,14,2490,711.249,,3,60,runs--ultima01/run-20240303_163309_862046/try-03/output-srun-20240303_163309_862046-3.log
2592000,9075.08,112,14,2490,711.187,,2,60,runs--ultima01/run-20240303_163309_862046/try-02/output-srun-20240303_163309_862046-2.log
2592000,9079.54,112,14,2490,710.838,,6,60,runs--ultima01/run-20240303_163303_862016/try-06/output-srun-20240303_163303_862016-6.log
2592000,9089.09,112,14,2490,710.091,,5,60,runs--ultima01/run-20240303_163303_862016/try-05/output-srun-20240303_163303_862016-5.log
2592000,9095.41,112,14,2490,709.597,,4,60,runs--ultima01/run-20240303_163303_862016/try-04/output-srun-20240303_163303_862016-4.log
2592000,9095.59,112,14,2490,709.583,,1,60,runs--ultima01/run-20240303_163303_862016/try-01/output-srun-20240303_163303_862016-1.log
2592000,9100.59,112,14,2490,709.194,,4,60,runs--ultima01/run-20240303_163309_862046/try-04/output-srun-20240303_163309_862046-4.log
2592000,9107.27,112,14,2490,708.673,,1,60,runs--ultima01/run-20240303_163309_862046/try-01/output-srun-20240303_163309_862046-1.log
2592000,9114.24,112,14,2490,708.131,,2,60,runs--ultima01/run-20240303_163303_862016/try-02/output-srun-20240303_163303_862016-2.log
2592000,9120.39,112,14,2490,707.654,,6,60,runs--ultima01/run-20240303_182529_862061/try-06/output-srun-20240303_182529_862061-6.log
2592000,9138.2,112,14,2490,706.275,,0,60,runs--ultima01/run-20240303_182529_862061/try-00/output-srun-20240303_182529_862061-0.log
2592000,9141.21,112,14,2490,706.042,,4,60,runs--ultima01/run-20240303_182529_862061/try-04/output-srun-20240303_182529_862061-4.log
2592000,9149.82,112,14,2490,705.378,,5,60,runs--ultima01/run-20240303_182529_862061/try-05/output-srun-20240303_182529_862061-5.log
2592000,9156.17,112,14,2490,704.889,,0,60,runs--ultima01/run-20240303_205148_862139/try-00/output-srun-20240303_205148_862139-0.log
2592000,9156.63,112,14,2490,704.853,,3,60,runs--ultima01/run-20240303_182529_862061/try-03/output-srun-20240303_182529_862061-3.log
2592000,9165.45,112,14,2490,704.175,,1,60,runs--ultima01/run-20240303_182529_862061/try-01/output-srun-20240303_182529_862061-1.log
2592000,9190.05,112,14,2490,702.29,,2,60,runs--ultima01/run-20240303_182529_862061/try-02/output-srun-20240303_182529_862061-2.log
4116000,1509.78,8,1,267,727.901,,7,70,runs--ultima01/run-20240303_204343_862120/try-07/output-srun-20240303_204343_862120-7.log
4116000,1517.34,8,1,267,724.277,,6,70,runs--ultima01/run-20240303_204343_862120/try-06/output-srun-20240303_204343_862120-6.log
4116000,1518.32,8,1,267,723.806,,6,70,runs--ultima01/run-20240303_163303_862015/try-06/output-srun-20240303_163303_862015-6.log
4116000,1519.04,8,1,267,723.462,,0,70,runs--ultima01/run-20240303_204343_862120/try-00/output-srun-20240303_204343_862120-0.log
4116000,1519.51,8,1,267,723.242,,1,70,runs--ultima01/run-20240303_163303_862015/try-01/output-srun-20240303_163303_862015-1.log
4116000,1519.63,8,1,267,723.186,,5,70,runs--ultima01/run-20240303_204343_862120/try-05/output-srun-20240303_204343_862120-5.log
4116000,1520.05,8,1,267,722.986,,3,70,runs--ultima01/run-20240303_204343_862120/try-03/output-srun-20240303_204343_862120-3.log
4116000,1522.79,8,1,267,721.681,,3,70,runs--ultima01/run-20240303_185655_862105/try-03/output-srun-20240303_185655_862105-3.log
4116000,1523.86,8,1,267,721.178,,2,70,runs--ultima01/run-20240303_163312_862060/try-02/output-srun-20240303_163312_862060-2.log
4116000,1524.02,8,1,267,721.101,,4,70,runs--ultima01/run-20240303_185655_862105/try-04/output-srun-20240303_185655_862105-4.log
4116000,1524.49,8,1,267,720.879,,0,70,runs--ultima01/run-20240303_185655_862105/try-00/output-srun-20240303_185655_862105-0.log
4116000,1525.09,8,1,267,720.593,,2,70,runs--ultima01/run-20240303_163306_862030/try-02/output-srun-20240303_163306_862030-2.log
4116000,1525.41,8,1,267,720.444,,2,70,runs--ultima01/run-20240303_185655_862105/try-02/output-srun-20240303_185655_862105-2.log
4116000,1526.05,8,1,267,720.143,,4,70,runs--ultima01/run-20240303_204343_862120/try-04/output-srun-20240303_204343_862120-4.log
4116000,1526.98,8,1,267,719.702,,2,70,runs--ultima01/run-20240303_163309_862045/try-02/output-srun-20240303_163309_862045-2.log
4116000,1527.3,8,1,267,719.551,,6,70,runs--ultima01/run-20240303_163312_862060/try-06/output-srun-20240303_163312_862060-6.log
4116000,1527.49,8,1,267,719.462,,7,70,runs--ultima01/run-20240303_163303_862015/try-07/output-srun-20240303_163303_862015-7.log
4116000,1528.22,8,1,267,719.118,,1,70,runs--ultima01/run-20240303_185655_862105/try-01/output-srun-20240303_185655_862105-1.log
4116000,1528.42,8,1,267,719.027,,2,70,runs--ultima01/run-20240303_204343_862120/try-02/output-srun-20240303_204343_862120-2.log
4116000,1528.49,8,1,267,718.992,,0,70,runs--ultima01/run-20240303_163306_862030/try-00/output-srun-20240303_163306_862030-0.log
4116000,1528.51,8,1,267,718.981,,6,70,runs--ultima01/run-20240303_163309_862045/try-06/output-srun-20240303_163309_862045-6.log
4116000,1528.56,8,1,267,718.961,,3,70,runs--ultima01/run-20240303_163306_862030/try-03/output-srun-20240303_163306_862030-3.log
4116000,1528.76,8,1,267,718.864,,0,70,runs--ultima01/run-20240303_163309_862045/try-00/output-srun-20240303_163309_862045-0.log
4116000,1528.91,8,1,267,718.794,,4,70,runs--ultima01/run-20240303_163309_862045/try-04/output-srun-20240303_163309_862045-4.log
4116000,1529.1,8,1,267,718.705,,4,70,runs--ultima01/run-20240303_184253_862090/try-04/output-srun-20240303_184253_862090-4.log
4116000,1529.06,8,1,267,718.726,,5,70,runs--ultima01/run-20240303_163306_862030/try-05/output-srun-20240303_163306_862030-5.log
4116000,1529.42,8,1,267,718.554,,0,70,runs--ultima01/run-20240303_163303_862015/try-00/output-srun-20240303_163303_862015-0.log
4116000,1529.45,8,1,267,718.539,,1,70,runs--ultima01/run-20240303_163306_862030/try-01/output-srun-20240303_163306_862030-1.log
4116000,1529.69,8,1,267,718.427,,7,70,runs--ultima01/run-20240303_185655_862105/try-07/output-srun-20240303_185655_862105-7.log
4116000,1530.25,8,1,267,718.163,,3,70,runs--ultima01/run-20240303_163303_862015/try-03/output-srun-20240303_163303_862015-3.log
4116000,1530.44,8,1,267,718.076,,2,70,runs--ultima01/run-20240303_163303_862015/try-02/output-srun-20240303_163303_862015-2.log
4116000,1530.48,8,1,267,718.058,,1,70,runs--ultima01/run-20240303_184253_862090/try-01/output-srun-20240303_184253_862090-1.log
4116000,1530.49,8,1,267,718.053,,1,70,runs--ultima01/run-20240303_163312_862060/try-01/output-srun-20240303_163312_862060-1.log
4116000,1530.65,8,1,267,717.978,,0,70,runs--ultima01/run-20240303_163312_862060/try-00/output-srun-20240303_163312_862060-0.log
4116000,1530.79,8,1,267,717.914,,5,70,runs--ultima01/run-20240303_163312_862060/try-05/output-srun-20240303_163312_862060-5.log
4116000,1531.26,8,1,267,717.689,,4,70,runs--ultima01/run-20240303_163306_862030/try-04/output-srun-20240303_163306_862030-4.log
4116000,1531.26,8,1,267,717.689,,7,70,runs--ultima01/run-20240303_184253_862090/try-07/output-srun-20240303_184253_862090-7.log
4116000,1531.31,8,1,267,717.67,,4,70,runs--ultima01/run-20240303_163312_862060/try-04/output-srun-20240303_163312_862060-4.log
4116000,1532.49,8,1,267,717.114,,7,70,runs--ultima01/run-20240303_163306_862030/try-07/output-srun-20240303_163306_862030-7.log
4116000,1532.59,8,1,267,717.068,,6,70,runs--ultima01/run-20240303_163306_862030/try-06/output-srun-20240303_163306_862030-6.log
4116000,1532.81,8,1,267,716.967,,2,70,runs--ultima01/run-20240303_184253_862090/try-02/output-srun-20240303_184253_862090-2.log
4116000,1532.97,8,1,267,716.891,,1,70,runs--ultima01/run-20240303_204343_862120/try-01/output-srun-20240303_204343_862120-1.log
4116000,1533.12,8,1,267,716.82,,5,70,runs--ultima01/run-20240303_163303_862015/try-05/output-srun-20240303_163303_862015-5.log
4116000,1533.13,8,1,267,716.814,,3,70,runs--ultima01/run-20240303_183903_862075/try-03/output-srun-20240303_183903_862075-3.log
4116000,1533.34,8,1,267,716.719,,5,70,runs--ultima01/run-20240303_163309_862045/try-05/output-srun-20240303_163309_862045-5.log
4116000,1533.75,8,1,267,716.528,,1,70,runs--ultima01/run-20240303_183903_862075/try-01/output-srun-20240303_183903_862075-1.log
4116000,1533.81,8,1,267,716.498,,1,70,runs--ultima01/run-20240303_163309_862045/try-01/output-srun-20240303_163309_862045-1.log
4116000,1533.88,8,1,267,716.467,,6,70,runs--ultima01/run-20240303_184253_862090/try-06/output-srun-20240303_184253_862090-6.log
4116000,1534.25,8,1,267,716.292,,3,70,runs--ultima01/run-20240303_163312_862060/try-03/output-srun-20240303_163312_862060-3.log
4116000,1534.83,8,1,267,716.021,,7,70,runs--ultima01/run-20240303_163312_862060/try-07/output-srun-20240303_163312_862060-7.log
4116000,1534.98,8,1,267,715.95,,3,70,runs--ultima01/run-20240303_163309_862045/try-03/output-srun-20240303_163309_862045-3.log
4116000,1535.09,8,1,267,715.901,,3,70,runs--ultima01/run-20240303_184253_862090/try-03/output-srun-20240303_184253_862090-3.log
4116000,1535.36,8,1,267,715.774,,2,70,runs--ultima01/run-20240303_183903_862075/try-02/output-srun-20240303_183903_862075-2.log
4116000,1536.18,8,1,267,715.395,,4,70,runs--ultima01/run-20240303_163303_862015/try-04/output-srun-20240303_163303_862015-4.log
4116000,1536.73,8,1,267,715.135,,6,70,runs--ultima01/run-20240303_185655_862105/try-06/output-srun-20240303_185655_862105-6.log
4116000,1537.53,8,1,267,714.762,,5,70,runs--ultima01/run-20240303_183903_862075/try-05/output-srun-20240303_183903_862075-5.log
4116000,1537.98,8,1,267,714.556,,4,70,runs--ultima01/run-20240303_183903_862075/try-04/output-srun-20240303_183903_862075-4.log
4116000,1538.83,8,1,267,714.162,,6,70,runs--ultima01/run-20240303_183903_862075/try-06/output-srun-20240303_183903_862075-6.log
4116000,1539.02,8,1,267,714.073,,5,70,runs--ultima01/run-20240303_185655_862105/try-05/output-srun-20240303_185655_862105-5.log
4116000,1539.03,8,1,267,714.068,,5,70,runs--ultima01/run-20240303_184253_862090/try-05/output-srun-20240303_184253_862090-5.log
4116000,1539.8,8,1,267,713.713,,0,70,runs--ultima01/run-20240303_184253_862090/try-00/output-srun-20240303_184253_862090-0.log
4116000,1539.34,8,1,267,713.923,,7,70,runs--ultima01/run-20240303_183903_862075/try-07/output-srun-20240303_183903_862075-7.log
4116000,1541.24,8,1,267,713.043,,7,70,runs--ultima01/run-20240303_163309_862045/try-07/output-srun-20240303_163309_862045-7.log
4116000,1541.54,8,1,267,712.904,,0,70,runs--ultima01/run-20240303_205110_862138/try-00/output-srun-20240303_205110_862138-0.log
4116000,1543.12,8,1,267,712.177,,0,70,runs--ultima01/run-20240303_183903_862075/try-00/output-srun-20240303_183903_862075-0.log
4116000,4115.79,112,14,1263,1263.06,,0,70,runs--ultima01/run-20240303_184142_862086/try-00/output-srun-20240303_184142_862086-0.log
4116000,4263.66,112,14,1263,1219.26,,1,70,runs--ultima01/run-20240303_203658_862116/try-01/output-srun-20240303_203658_862116-1.log
4116000,4279.43,112,14,1263,1214.77,,4,70,runs--ultima01/run-20240303_203658_862116/try-04/output-srun-20240303_203658_862116-4.log
4116000,4289.55,112,14,1263,1211.9,,5,70,runs--ultima01/run-20240303_203658_862116/try-05/output-srun-20240303_203658_862116-5.log
4116000,4291.93,112,14,1263,1211.23,,5,70,runs--ultima01/run-20240303_184142_862086/try-05/output-srun-20240303_184142_862086-5.log
4116000,4292.88,112,14,1263,1210.96,,7,70,runs--ultima01/run-20240303_203658_862116/try-07/output-srun-20240303_203658_862116-7.log
4116000,4304.41,112,14,1263,1207.72,,6,70,runs--ultima01/run-20240303_203658_862116/try-06/output-srun-20240303_203658_862116-6.log
4116000,4313.63,112,14,1263,1205.14,,4,70,runs--ultima01/run-20240303_184142_862086/try-04/output-srun-20240303_184142_862086-4.log
4116000,4314.47,112,14,1263,1204.9,,3,70,runs--ultima01/run-20240303_203658_862116/try-03/output-srun-20240303_203658_862116-3.log
4116000,4323.76,112,14,1263,1202.31,,1,70,runs--ultima01/run-20240303_184142_862086/try-01/output-srun-20240303_184142_862086-1.log
4116000,4367.08,112,14,1263,1190.39,,7,70,runs--ultima01/run-20240303_184142_862086/try-07/output-srun-20240303_184142_862086-7.log
4116000,4417.65,112,14,1263,1176.76,,6,70,runs--ultima01/run-20240303_184142_862086/try-06/output-srun-20240303_184142_862086-6.log
4116000,4474.69,112,14,1263,1161.76,,2,70,runs--ultima01/run-20240303_203658_862116/try-02/output-srun-20240303_203658_862116-2.log
4116000,4488.55,112,14,1263,1158.17,,2,70,runs--ultima01/run-20240303_184142_862086/try-02/output-srun-20240303_184142_862086-2.log
4116000,4534.17,112,14,1263,1146.52,,5,70,runs--ultima01/run-20240303_185154_862101/try-05/output-srun-20240303_185154_862101-5.log
4116000,4558.05,112,14,1263,1140.51,,3,70,runs--ultima01/run-20240303_184142_862086/try-03/output-srun-20240303_184142_862086-3.log
4116000,4566.03,112,14,1263,1138.52,,7,70,runs--ultima01/run-20240303_185154_862101/try-07/output-srun-20240303_185154_862101-7.log
4116000,4571.6,112,14,1263,1137.13,,6,70,runs--ultima01/run-20240303_163303_862011/try-06/output-srun-20240303_163303_862011-6.log
4116000,4603.75,32,4,812,725.972,,3,70,runs--ultima01/run-20240303_204100_862119/try-03/output-srun-20240303_204100_862119-3.log
4116000,4626.76,32,4,812,722.361,,7,70,runs--ultima01/run-20240303_184231_862089/try-07/output-srun-20240303_184231_862089-7.log
4116000,4628.88,32,4,812,722.03,,7,70,runs--ultima01/run-20240303_163306_862029/try-07/output-srun-20240303_163306_862029-7.log
4116000,4632.09,112,14,1263,1122.28,,3,70,runs--ultima01/run-20240303_163303_862011/try-03/output-srun-20240303_163303_862011-3.log
4116000,4633.79,32,4,812,721.265,,6,70,runs--ultima01/run-20240303_204100_862119/try-06/output-srun-20240303_204100_862119-6.log
4116000,4634.42,32,4,812,721.167,,1,70,runs--ultima01/run-20240303_163312_862059/try-01/output-srun-20240303_163312_862059-1.log
4116000,4634.93,32,4,812,721.088,,1,70,runs--ultima01/run-20240303_163309_862044/try-01/output-srun-20240303_163309_862044-1.log
4116000,4635.36,32,4,812,721.021,,7,70,runs--ultima01/run-20240303_163309_862044/try-07/output-srun-20240303_163309_862044-7.log
4116000,4637.47,32,4,812,720.692,,0,70,runs--ultima01/run-20240303_163309_862044/try-00/output-srun-20240303_163309_862044-0.log
4116000,4638.44,32,4,812,720.542,,5,70,runs--ultima01/run-20240303_163306_862029/try-05/output-srun-20240303_163306_862029-5.log
4116000,4638.45,32,4,812,720.54,,0,70,runs--ultima01/run-20240303_184231_862089/try-00/output-srun-20240303_184231_862089-0.log
4116000,4641.8,32,4,812,720.02,,4,70,runs--ultima01/run-20240303_163309_862044/try-04/output-srun-20240303_163309_862044-4.log
4116000,4644.95,32,4,812,719.532,,3,70,runs--ultima01/run-20240303_163309_862044/try-03/output-srun-20240303_163309_862044-3.log
4116000,4648.84,112,14,1263,1118.24,,6,70,runs--ultima01/run-20240303_185154_862101/try-06/output-srun-20240303_185154_862101-6.log
4116000,4649.21,32,4,812,718.873,,2,70,runs--ultima01/run-20240303_184231_862089/try-02/output-srun-20240303_184231_862089-2.log
4116000,4649.33,32,4,812,718.855,,7,70,runs--ultima01/run-20240303_163303_862014/try-07/output-srun-20240303_163303_862014-7.log
4116000,4655.34,32,4,812,717.927,,2,70,runs--ultima01/run-20240303_163303_862014/try-02/output-srun-20240303_163303_862014-2.log
4116000,4655.47,32,4,812,717.906,,1,70,runs--ultima01/run-20240303_184231_862089/try-01/output-srun-20240303_184231_862089-1.log
4116000,4657.69,32,4,812,717.564,,6,70,runs--ultima01/run-20240303_184231_862089/try-06/output-srun-20240303_184231_862089-6.log
4116000,4659.58,32,4,812,717.274,,3,70,runs--ultima01/run-20240303_163303_862014/try-03/output-srun-20240303_163303_862014-3.log
4116000,4660.36,32,4,812,717.154,,2,70,runs--ultima01/run-20240303_204100_862119/try-02/output-srun-20240303_204100_862119-2.log
4116000,4661.72,32,4,812,716.943,,6,70,runs--ultima01/run-20240303_163306_862029/try-06/output-srun-20240303_163306_862029-6.log
4116000,4663.87,32,4,812,716.614,,6,70,runs--ultima01/run-20240303_163309_862044/try-06/output-srun-20240303_163309_862044-6.log
4116000,4667.61,32,4,812,716.039,,4,70,runs--ultima01/run-20240303_204100_862119/try-04/output-srun-20240303_204100_862119-4.log
4116000,4668.11,32,4,812,715.963,,2,70,runs--ultima01/run-20240303_163309_862044/try-02/output-srun-20240303_163309_862044-2.log
4116000,4668.45,32,4,812,715.91,,5,70,runs--ultima01/run-20240303_204100_862119/try-05/output-srun-20240303_204100_862119-5.log
4116000,4669.37,32,4,812,715.769,,4,70,runs--ultima01/run-20240303_184231_862089/try-04/output-srun-20240303_184231_862089-4.log
4116000,4670.36,32,4,812,715.618,,5,70,runs--ultima01/run-20240303_163309_862044/try-05/output-srun-20240303_163309_862044-5.log
4116000,4673.1,32,4,812,715.198,,2,70,runs--ultima01/run-20240303_163306_862029/try-02/output-srun-20240303_163306_862029-2.log
4116000,4673.14,32,4,812,715.191,,3,70,runs--ultima01/run-20240303_184231_862089/try-03/output-srun-20240303_184231_862089-3.log
4116000,4673.34,32,4,812,715.161,,4,70,runs--ultima01/run-20240303_163303_862014/try-04/output-srun-20240303_163303_862014-4.log
4116000,4673.78,32,4,812,715.095,,6,70,runs--ultima01/run-20240303_185650_862104/try-06/output-srun-20240303_185650_862104-6.log
4116000,4674.85,32,4,812,714.93,,4,70,runs--ultima01/run-20240303_163312_862059/try-04/output-srun-20240303_163312_862059-4.log
4116000,4675.58,32,4,812,714.818,,1,70,runs--ultima01/run-20240303_163306_862029/try-01/output-srun-20240303_163306_862029-1.log
4116000,4676.27,32,4,812,714.713,,3,70,runs--ultima01/run-20240303_163306_862029/try-03/output-srun-20240303_163306_862029-3.log
4116000,4676.49,32,4,812,714.68,,0,70,runs--ultima01/run-20240303_163306_862029/try-00/output-srun-20240303_163306_862029-0.log
4116000,4677.24,32,4,812,714.565,,7,70,runs--ultima01/run-20240303_204100_862119/try-07/output-srun-20240303_204100_862119-7.log
4116000,4678.0,32,4,812,714.449,,1,70,runs--ultima01/run-20240303_204100_862119/try-01/output-srun-20240303_204100_862119-1.log
4116000,4680.21,32,4,812,714.111,,0,70,runs--ultima01/run-20240303_204100_862119/try-00/output-srun-20240303_204100_862119-0.log
4116000,4687.08,32,4,812,713.065,,4,70,runs--ultima01/run-20240303_163306_862029/try-04/output-srun-20240303_163306_862029-4.log
4116000,4689.11,32,4,812,712.756,,2,70,runs--ultima01/run-20240303_163312_862059/try-02/output-srun-20240303_163312_862059-2.log
4116000,4691.46,32,4,812,712.4,,1,70,runs--ultima01/run-20240303_163303_862014/try-01/output-srun-20240303_163303_862014-1.log
4116000,4692.59,32,4,812,712.227,,5,70,runs--ultima01/run-20240303_185650_862104/try-05/output-srun-20240303_185650_862104-5.log
4116000,4693.04,32,4,812,712.159,,5,70,runs--ultima01/run-20240303_184231_862089/try-05/output-srun-20240303_184231_862089-5.log
4116000,4693.84,32,4,812,712.038,,6,70,runs--ultima01/run-20240303_163312_862059/try-06/output-srun-20240303_163312_862059-6.log
4116000,4694.01,32,4,812,712.012,,6,70,runs--ultima01/run-20240303_163303_862014/try-06/output-srun-20240303_163303_862014-6.log
4116000,4694.28,32,4,812,711.971,,3,70,runs--ultima01/run-20240303_163312_862059/try-03/output-srun-20240303_163312_862059-3.log
4116000,4696.23,32,4,812,711.676,,0,70,runs--ultima01/run-20240303_163312_862059/try-00/output-srun-20240303_163312_862059-0.log
4116000,4696.32,32,4,812,711.662,,7,70,runs--ultima01/run-20240303_163312_862059/try-07/output-srun-20240303_163312_862059-7.log
4116000,4696.67,32,4,812,711.609,,0,70,runs--ultima01/run-20240303_163303_862014/try-00/output-srun-20240303_163303_862014-0.log
4116000,4702.88,32,4,812,710.67,,6,70,runs--ultima01/run-20240303_183844_862074/try-06/output-srun-20240303_183844_862074-6.log
4116000,4704.95,32,4,812,710.357,,7,70,runs--ultima01/run-20240303_183844_862074/try-07/output-srun-20240303_183844_862074-7.log
4116000,4706.2,32,4,812,710.168,,1,70,runs--ultima01/run-20240303_185650_862104/try-01/output-srun-20240303_185650_862104-1.log
4116000,4706.47,32,4,812,710.127,,5,70,runs--ultima01/run-20240303_163312_862059/try-05/output-srun-20240303_163312_862059-5.log
4116000,4708.5,32,4,812,709.821,,4,70,runs--ultima01/run-20240303_183844_862074/try-04/output-srun-20240303_183844_862074-4.log
4116000,4708.62,32,4,812,709.804,,5,70,runs--ultima01/run-20240303_163303_862014/try-05/output-srun-20240303_163303_862014-5.log
4116000,4710.79,32,4,812,709.476,,3,70,runs--ultima01/run-20240303_185650_862104/try-03/output-srun-20240303_185650_862104-3.log
4116000,4711.21,32,4,812,709.412,,3,70,runs--ultima01/run-20240303_183844_862074/try-03/output-srun-20240303_183844_862074-3.log
4116000,4711.41,32,4,812,709.382,,0,70,runs--ultima01/run-20240303_183844_862074/try-00/output-srun-20240303_183844_862074-0.log
4116000,4712.39,32,4,812,709.235,,2,70,runs--ultima01/run-20240303_183844_862074/try-02/output-srun-20240303_183844_862074-2.log
4116000,4712.98,32,4,812,709.147,,7,70,runs--ultima01/run-20240303_185650_862104/try-07/output-srun-20240303_185650_862104-7.log
4116000,4713.54,32,4,812,709.062,,5,70,runs--ultima01/run-20240303_183844_862074/try-05/output-srun-20240303_183844_862074-5.log
4116000,4714.2,32,4,812,708.963,,4,70,runs--ultima01/run-20240303_185650_862104/try-04/output-srun-20240303_185650_862104-4.log
4116000,4715.0,32,4,812,708.843,,2,70,runs--ultima01/run-20240303_185650_862104/try-02/output-srun-20240303_185650_862104-2.log
4116000,4718.46,32,4,812,708.323,,1,70,runs--ultima01/run-20240303_183844_862074/try-01/output-srun-20240303_183844_862074-1.log
4116000,4721.32,32,4,812,707.894,,0,70,runs--ultima01/run-20240303_185650_862104/try-00/output-srun-20240303_185650_862104-0.log
4116000,4748.66,32,4,812,703.818,,0,70,runs--ultima01/run-20240303_205037_862137/try-00/output-srun-20240303_205037_862137-0.log
4116000,4879.73,112,14,1263,1065.33,,5,70,runs--ultima01/run-20240303_163303_862011/try-05/output-srun-20240303_163303_862011-5.log
4116000,5002.26,112,14,1263,1039.23,,0,70,runs--ultima01/run-20240303_203658_862116/try-00/output-srun-20240303_203658_862116-0.log
4116000,5096.86,112,14,1263,1019.94,,0,70,runs--ultima01/run-20240303_163303_862011/try-00/output-srun-20240303_163303_862011-0.log
4116000,5118.11,112,14,1263,1015.71,,2,70,runs--ultima01/run-20240303_163303_862011/try-02/output-srun-20240303_163303_862011-2.log
4116000,5147.22,112,14,1263,1009.96,,4,70,runs--ultima01/run-20240303_163303_862011/try-04/output-srun-20240303_163303_862011-4.log
4116000,5157.77,112,14,1263,1007.9,,1,70,runs--ultima01/run-20240303_163303_862011/try-01/output-srun-20240303_163303_862011-1.log
4116000,5238.69,112,14,1263,992.33,,7,70,runs--ultima01/run-20240303_163303_862011/try-07/output-srun-20240303_163303_862011-7.log
4116000,5696.31,112,14,1263,912.61,,6,70,runs--ultima01/run-20240303_163309_862041/try-06/output-srun-20240303_163309_862041-6.log
4116000,5749.73,112,14,1263,904.13,,7,70,runs--ultima01/run-20240303_163309_862041/try-07/output-srun-20240303_163309_862041-7.log
4116000,5834.61,112,14,1263,890.978,,4,70,runs--ultima01/run-20240303_185154_862101/try-04/output-srun-20240303_185154_862101-4.log
4116000,5867.23,112,14,1263,886.024,,3,70,runs--ultima01/run-20240303_185154_862101/try-03/output-srun-20240303_185154_862101-3.log
4116000,5870.2,112,14,1263,885.576,,2,70,runs--ultima01/run-20240303_185154_862101/try-02/output-srun-20240303_185154_862101-2.log
4116000,5888.63,112,14,1263,882.804,,1,70,runs--ultima01/run-20240303_163309_862041/try-01/output-srun-20240303_163309_862041-1.log
4116000,5965.07,112,14,1263,871.491,,2,70,runs--ultima01/run-20240303_163309_862041/try-02/output-srun-20240303_163309_862041-2.log
4116000,5973.26,112,14,1263,870.297,,4,70,runs--ultima01/run-20240303_163309_862041/try-04/output-srun-20240303_163309_862041-4.log
4116000,5977.06,112,14,1263,869.744,,0,70,runs--ultima01/run-20240303_163309_862041/try-00/output-srun-20240303_163309_862041-0.log
4116000,5983.19,112,14,1263,868.852,,1,70,runs--ultima01/run-20240303_185154_862101/try-01/output-srun-20240303_185154_862101-1.log
4116000,6189.17,112,14,1263,839.936,,5,70,runs--ultima01/run-20240303_163309_862041/try-05/output-srun-20240303_163309_862041-5.log
4116000,6248.32,88,11,1541,1015.11,,3,70,runs--ultima01/run-20240303_163306_862027/try-03/output-srun-20240303_163306_862027-3.log
4116000,6257.99,88,11,1541,1013.54,,6,70,runs--ultima01/run-20240303_163306_862027/try-06/output-srun-20240303_163306_862027-6.log
4116000,6430.58,88,11,1541,986.342,,4,70,runs--ultima01/run-20240303_163303_862012/try-04/output-srun-20240303_163303_862012-4.log
4116000,6435.95,88,11,1541,985.52,,3,70,runs--ultima01/run-20240303_163303_862012/try-03/output-srun-20240303_163303_862012-3.log
4116000,6447.76,88,11,1541,983.715,,1,70,runs--ultima01/run-20240303_163303_862012/try-01/output-srun-20240303_163303_862012-1.log
4116000,6460.82,112,14,1263,804.621,,0,70,runs--ultima01/run-20240303_185154_862101/try-00/output-srun-20240303_185154_862101-0.log
4116000,6490.5,88,11,1541,977.236,,5,70,runs--ultima01/run-20240303_163303_862012/try-05/output-srun-20240303_163303_862012-5.log
4116000,6496.34,88,11,1541,976.358,,4,70,runs--ultima01/run-20240303_163306_862027/try-04/output-srun-20240303_163306_862027-4.log
4116000,6513.82,88,11,1541,973.738,,5,70,runs--ultima01/run-20240303_163306_862027/try-05/output-srun-20240303_163306_862027-5.log
4116000,6537.11,88,11,1541,970.269,,2,70,runs--ultima01/run-20240303_163306_862027/try-02/output-srun-20240303_163306_862027-2.log
4116000,6557.75,88,11,1541,967.216,,0,70,runs--ultima01/run-20240303_163303_862012/try-00/output-srun-20240303_163303_862012-0.log
4116000,6563.29,88,11,1541,966.399,,7,70,runs--ultima01/run-20240303_163303_862012/try-07/output-srun-20240303_163303_862012-7.log
4116000,6584.68,88,11,1541,963.26,,1,70,runs--ultima01/run-20240303_163306_862027/try-01/output-srun-20240303_163306_862027-1.log
4116000,6590.87,88,11,1541,962.355,,6,70,runs--ultima01/run-20240303_163303_862012/try-06/output-srun-20240303_163303_862012-6.log
4116000,6683.9,88,11,1541,948.961,,2,70,runs--ultima01/run-20240303_163303_862012/try-02/output-srun-20240303_163303_862012-2.log
4116000,6705.33,56,7,1192,731.697,,2,70,runs--ultima01/run-20240303_163306_862028/try-02/output-srun-20240303_163306_862028-2.log
4116000,6709.88,56,7,1192,731.201,,0,70,runs--ultima01/run-20240303_163306_862028/try-00/output-srun-20240303_163306_862028-0.log
4116000,6710.93,56,7,1192,731.087,,6,70,runs--ultima01/run-20240303_163306_862028/try-06/output-srun-20240303_163306_862028-6.log
4116000,6746.22,56,7,1192,727.262,,5,70,runs--ultima01/run-20240303_203952_862118/try-05/output-srun-20240303_203952_862118-5.log
